transaction_id,user_id,transaction_amount,transaction_time,transaction_type,location,device_id,ip_address,is_mobile,is_fraud
290,997,1351.36,2022-02-26 05:00:00,payment,Ghaziabad,device_921,192.168.0.829,0,1
291,736,6996.58,2022-01-07 05:00:00,transfer,Bhopal,device_736,192.168.0.578,1,1
292,225,811.63,2022-04-22 14:00:00,withdrawal,Kanpur,device_225,192.168.0.225,1,0
293,385,2446.82,2022-02-17 06:00:00,transfer,Visakhapatnam,device_385,192.168.0.385,1,0
294,403,2331.41,2022-03-21 01:00:00,transfer,Ghaziabad,device_403,192.168.0.719,0,1
295,638,281.23,2022-11-12 09:00:00,payment,Bangalore,device_959,192.168.0.638,0,0
296,130,5267.65,2022-02-02 01:00:00,withdrawal,Bhopal,device_130,192.168.0.130,0,0
297,53,683.09,2022-04-25 12:00:00,deposit,Kanpur,device_53,192.168.0.663,1,0
298,684,443.34,2022-01-03 20:00:00,payment,Nagpur,device_392,192.168.0.684,1,0
299,730,2480.09,2022-01-04 01:00:00,payment,Patna,device_700,192.168.0.897,1,1
300,672,20137.43,2022-12-22 01:00:00,transfer,Kanpur,device_672,192.168.0.403,1,1
301,710,10864.68,2022-09-17 01:00:00,withdrawal,Jaipur,device_710,192.168.0.710,1,0
302,416,2231.27,2022-02-11 22:00:00,deposit,Thane,device_416,192.168.0.691,1,1
303,247,902.55,2022-01-09 01:00:00,withdrawal,Indore,device_247,192.168.0.247,0,0
304,836,1512.95,2022-11-03 23:00:00,deposit,Lucknow,device_836,192.168.0.836,0,0
305,439,762.71,2022-05-25 04:00:00,deposit,Hyderabad,device_785,192.168.0.439,0,1
306,203,657.99,2022-04-07 07:00:00,payment,Ahmedabad,device_203,192.168.0.203,0,0
307,184,32534.92,2022-10-03 01:00:00,withdrawal,Mumbai,device_69,192.168.0.184,1,1
308,123,792.11,2022-05-22 14:00:00,transfer,Nagpur,device_123,192.168.0.123,1,0
309,401,17392.1,2022-10-05 07:00:00,transfer,Chennai,device_413,192.168.0.554,1,1
310,767,4592.79,2022-01-27 05:00:00,transfer,Delhi,device_767,192.168.0.240,1,1
311,294,130.6,2022-02-12 07:00:00,transfer,Bangalore,device_294,192.168.0.294,1,0
312,280,13253.96,2022-05-11 04:00:00,transfer,Kanpur,device_899,192.168.0.280,1,1
313,837,3469.32,2022-08-04 03:00:00,transfer,Ahmedabad,device_282,192.168.0.837,1,1
314,884,4590.63,2022-04-04 10:00:00,payment,Lucknow,device_884,192.168.0.884,1,0
315,610,1342.26,2022-01-08 08:00:00,withdrawal,Nagpur,device_610,192.168.0.610,0,0
316,198,4946.1,2022-03-27 12:00:00,withdrawal,Nagpur,device_328,192.168.0.420,1,1
317,982,7871.85,2022-12-11 03:00:00,payment,Patna,device_773,192.168.0.247,1,1
318,907,7186.17,2022-05-18 04:00:00,transfer,Surat,device_148,192.168.0.938,1,1
319,511,193.6,2022-09-03 10:00:00,payment,Pune,device_511,192.168.0.511,1,0
320,752,14198.07,2022-01-21 00:00:00,transfer,Patna,device_209,192.168.0.81,1,1
321,144,1061.06,2022-09-22 11:00:00,withdrawal,Kolkata,device_144,192.168.0.144,0,0
322,609,1126.79,2022-05-28 06:00:00,deposit,Surat,device_609,192.168.0.609,1,0
323,201,7466.3,2022-07-03 00:00:00,transfer,Delhi,device_193,192.168.0.603,1,1
324,124,2708.41,2022-08-15 21:00:00,transfer,Ghaziabad,device_124,192.168.0.124,0,0
325,187,14116.44,2022-10-19 03:00:00,transfer,Surat,device_932,192.168.0.187,1,1
326,326,2134.2,2022-02-05 10:00:00,transfer,Bangalore,device_121,192.168.0.326,1,0
327,464,857.45,2022-09-03 21:00:00,deposit,Jaipur,device_722,192.168.0.939,0,1
328,349,4578.11,2022-03-14 02:00:00,transfer,Kanpur,device_391,192.168.0.666,1,1
329,771,430.08,2022-05-30 20:00:00,transfer,Surat,device_771,192.168.0.771,1,0
330,660,1311.9,2022-01-01 05:00:00,transfer,Jaipur,device_660,192.168.0.481,1,0
331,764,899.02,2022-03-10 14:00:00,transfer,Indore,device_764,192.168.0.764,1,0
332,955,37646.81,2022-10-20 13:00:00,transfer,Delhi,device_227,192.168.0.17,1,1
333,932,1257.37,2022-08-18 22:00:00,transfer,Ghaziabad,device_428,192.168.0.201,1,1
334,403,1107.78,2022-07-30 14:00:00,transfer,Hyderabad,device_403,192.168.0.403,0,0
335,346,1228.0,2022-03-13 10:00:00,transfer,Kolkata,device_346,192.168.0.346,0,0
336,963,687.85,2022-12-29 13:00:00,withdrawal,Mumbai,device_963,192.168.0.658,0,0
337,511,4802.87,2022-04-06 02:00:00,transfer,Thane,device_511,192.168.0.174,0,1
338,147,9335.38,2022-03-25 16:00:00,deposit,Ghaziabad,device_147,192.168.0.147,0,0
339,148,7061.94,2022-08-16 02:00:00,withdrawal,Delhi,device_861,192.168.0.969,1,1
340,864,22286.15,2022-10-26 06:00:00,payment,Delhi,device_423,192.168.0.864,0,1
341,711,685.42,2022-08-24 15:00:00,deposit,Surat,device_711,192.168.0.711,1,0
342,820,2373.95,2022-10-20 21:00:00,withdrawal,Chennai,device_820,192.168.0.820,1,0
343,489,2184.63,2022-08-10 05:00:00,transfer,Bhopal,device_17,192.168.0.489,1,1
344,929,458.51,2022-08-11 18:00:00,withdrawal,Patna,device_929,192.168.0.929,1,0
345,936,827.59,2022-10-08 02:00:00,transfer,Surat,device_936,192.168.0.691,0,1
346,640,1692.54,2022-08-09 01:00:00,transfer,Pune,device_640,192.168.0.640,1,1
347,551,5197.72,2022-08-04 06:00:00,deposit,Indore,device_551,192.168.0.836,0,1
348,338,23064.08,2022-08-19 07:00:00,payment,Nagpur,device_338,192.168.0.472,1,1
349,872,976.09,2022-06-18 15:00:00,deposit,Kolkata,device_232,192.168.0.872,1,0
350,641,1383.21,2022-11-25 17:00:00,transfer,Visakhapatnam,device_641,192.168.0.667,1,0
351,779,15454.62,2022-02-11 03:00:00,transfer,Bangalore,device_387,192.168.0.58,1,1
352,988,3555.9,2022-09-15 09:00:00,transfer,Pune,device_988,192.168.0.661,1,1
353,953,413.18,2022-07-15 04:00:00,payment,Indore,device_953,192.168.0.953,0,0
354,473,2075.32,2022-04-06 02:00:00,payment,Surat,device_44,192.168.0.924,0,1
355,946,3365.3,2022-11-13 01:00:00,payment,Patna,device_946,192.168.0.946,1,0
356,151,5679.0,2022-01-14 16:00:00,transfer,Hyderabad,device_151,192.168.0.922,1,1
357,415,5679.47,2022-04-23 06:00:00,transfer,Bangalore,device_415,192.168.0.17,0,1
358,990,449.73,2022-03-18 05:00:00,payment,Ghaziabad,device_990,192.168.0.990,1,0
359,298,4201.98,2022-10-04 13:00:00,payment,Pimpri-Chinchwad,device_298,192.168.0.298,1,0
360,611,31173.69,2022-11-16 04:00:00,payment,Ghaziabad,device_399,192.168.0.554,0,1
361,263,1304.02,2022-06-09 20:00:00,payment,Nagpur,device_263,192.168.0.263,0,0
362,764,2746.74,2022-11-09 12:00:00,transfer,Bangalore,device_764,192.168.0.55,1,0
363,144,575.44,2022-04-29 00:00:00,withdrawal,Kolkata,device_144,192.168.0.144,0,0
364,346,3922.2,2022-06-10 23:00:00,deposit,Kolkata,device_346,192.168.0.346,0,0
365,624,8739.21,2022-11-04 00:00:00,withdrawal,Surat,device_624,192.168.0.462,1,1
366,572,320.42,2022-12-17 16:00:00,withdrawal,Chennai,device_572,192.168.0.572,1,0
367,881,1723.47,2022-05-26 10:00:00,deposit,Lucknow,device_881,192.168.0.881,0,0
368,2,1714.8,2022-06-12 05:00:00,withdrawal,Mumbai,device_2,192.168.0.2,1,0
369,897,1315.08,2022-06-28 16:00:00,withdrawal,Delhi,device_897,192.168.0.897,1,0
370,304,8172.24,2022-03-30 01:00:00,payment,Hyderabad,device_326,192.168.0.94,1,1
371,254,1046.48,2022-08-11 20:00:00,deposit,Ahmedabad,device_254,192.168.0.254,0,0
372,652,4091.43,2022-09-23 03:00:00,withdrawal,Hyderabad,device_652,192.168.0.571,0,1
373,453,1407.74,2022-08-27 08:00:00,transfer,Pimpri-Chinchwad,device_453,192.168.0.453,0,0
374,37,773.0,2022-11-04 15:00:00,payment,Bangalore,device_37,192.168.0.37,0,0
375,160,2571.34,2022-02-03 00:00:00,deposit,Patna,device_160,192.168.0.799,0,1
376,9,14918.86,2022-06-16 05:00:00,deposit,Bangalore,device_928,192.168.0.250,1,1
377,233,2769.85,2022-05-05 22:00:00,deposit,Hyderabad,device_174,192.168.0.233,0,1
378,99,933.72,2022-08-12 16:00:00,deposit,Jaipur,device_99,192.168.0.99,1,0
379,659,3042.02,2022-05-30 04:00:00,withdrawal,Patna,device_803,192.168.0.659,1,1
380,816,459.27,2022-07-08 15:00:00,transfer,Bangalore,device_816,192.168.0.816,1,0
381,208,5124.58,2022-02-12 22:00:00,payment,Bhopal,device_208,192.168.0.208,0,0
382,131,259.56,2022-01-29 04:00:00,transfer,Visakhapatnam,device_131,192.168.0.131,1,0
383,404,1631.54,2022-12-28 12:00:00,deposit,Hyderabad,device_404,192.168.0.404,1,0
384,152,4312.21,2022-04-30 02:00:00,deposit,Chennai,device_619,192.168.0.207,1,1
385,54,1769.97,2022-12-03 20:00:00,deposit,Pimpri-Chinchwad,device_54,192.168.0.54,1,0
386,120,4144.67,2022-01-31 15:00:00,transfer,Thane,device_802,192.168.0.387,1,1
387,673,1794.48,2022-06-30 19:00:00,transfer,Nagpur,device_673,192.168.0.673,0,0
388,920,6522.87,2022-06-11 23:00:00,payment,Ahmedabad,device_559,192.168.0.920,0,1
389,628,8854.02,2022-05-08 02:00:00,withdrawal,Mumbai,device_473,192.168.0.215,1,1
390,587,28102.38,2022-09-12 00:00:00,payment,Lucknow,device_71,192.168.0.816,1,1
391,625,759.86,2022-10-21 03:00:00,payment,Bhopal,device_625,192.168.0.259,1,1
392,968,5330.83,2022-12-23 04:00:00,withdrawal,Patna,device_76,192.168.0.613,0,1
393,420,1819.35,2022-09-11 09:00:00,deposit,Patna,device_947,192.168.0.710,0,1
394,422,2381.28,2022-05-10 19:00:00,deposit,Delhi,device_369,192.168.0.833,1,1
395,104,1896.73,2022-01-12 04:00:00,transfer,Bangalore,device_104,192.168.0.682,0,1
396,852,818.81,2022-02-04 11:00:00,withdrawal,Visakhapatnam,device_852,192.168.0.852,0,0
397,254,3368.31,2022-07-17 18:00:00,withdrawal,Patna,device_341,192.168.0.442,1,0
398,227,3368.04,2022-09-05 02:00:00,payment,Patna,device_227,192.168.0.766,0,1
399,112,1549.84,2022-04-20 05:00:00,withdrawal,Bhopal,device_112,192.168.0.112,1,0
400,510,12049.45,2022-11-24 07:00:00,transfer,Patna,device_697,192.168.0.514,1,1
401,473,467.96,2022-09-02 10:00:00,payment,Surat,device_496,192.168.0.473,0,0
402,99,493.91,2022-09-07 22:00:00,payment,Jaipur,device_120,192.168.0.99,1,0
403,153,1096.98,2022-11-13 08:00:00,deposit,Bhopal,device_153,192.168.0.153,0,0
404,861,810.95,2022-06-12 17:00:00,withdrawal,Visakhapatnam,device_488,192.168.0.861,0,1
405,914,36652.12,2022-02-17 06:00:00,transfer,Thane,device_308,192.168.0.914,0,1
406,896,1102.84,2022-03-12 01:00:00,payment,Ghaziabad,device_896,192.168.0.896,1,0
407,878,8600.59,2022-05-14 01:00:00,payment,Bangalore,device_954,192.168.0.250,1,1
408,338,901.98,2022-08-27 04:00:00,withdrawal,Indore,device_338,192.168.0.338,1,0
409,706,2071.61,2022-03-09 03:00:00,transfer,Thane,device_706,192.168.0.706,0,0
410,822,921.22,2022-10-05 07:00:00,deposit,Lucknow,device_822,192.168.0.822,1,0
411,163,8589.65,2022-02-01 06:00:00,payment,Ahmedabad,device_441,192.168.0.723,0,1
412,720,17974.85,2022-05-03 08:00:00,transfer,Jaipur,device_830,192.168.0.592,1,1
413,957,543.41,2022-01-22 07:00:00,transfer,Visakhapatnam,device_192,192.168.0.202,0,1
414,681,2135.14,2022-06-04 02:00:00,withdrawal,Ghaziabad,device_681,192.168.0.681,0,0
415,996,2894.68,2022-04-20 08:00:00,deposit,Surat,device_626,192.168.0.117,1,1
416,161,363.32,2022-09-28 09:00:00,deposit,Lucknow,device_161,192.168.0.161,0,0
417,580,258.91,2022-10-27 21:00:00,withdrawal,Surat,device_580,192.168.0.580,0,0
418,801,5418.78,2022-04-25 22:00:00,transfer,Kolkata,device_321,192.168.0.801,1,1
419,398,1453.87,2022-08-08 18:00:00,deposit,Visakhapatnam,device_398,192.168.0.398,1,0
420,277,586.55,2022-08-18 16:00:00,payment,Pimpri-Chinchwad,device_277,192.168.0.277,1,0
421,816,311.59,2022-09-09 02:00:00,withdrawal,Bangalore,device_816,192.168.0.816,1,0
422,916,1229.88,2022-09-06 02:00:00,payment,Hyderabad,device_916,192.168.0.569,1,0
423,504,5268.01,2022-01-09 22:00:00,transfer,Bhopal,device_192,192.168.0.462,0,1
424,896,2000.81,2022-02-03 10:00:00,withdrawal,Ghaziabad,device_896,192.168.0.497,1,0
425,392,9773.16,2022-08-16 05:00:00,withdrawal,Delhi,device_988,192.168.0.670,1,1
426,135,15749.73,2022-03-14 22:00:00,payment,Bhopal,device_862,192.168.0.173,1,1
427,195,9643.09,2022-10-28 09:00:00,deposit,Pimpri-Chinchwad,device_195,192.168.0.301,0,1
428,401,960.85,2022-07-31 02:00:00,withdrawal,Chennai,device_296,192.168.0.401,0,1
429,640,1086.5,2022-03-13 05:00:00,deposit,Mumbai,device_640,192.168.0.640,0,0
430,33,2980.99,2022-02-27 00:00:00,deposit,Chennai,device_33,192.168.0.33,0,0
431,688,11476.53,2022-08-08 14:00:00,deposit,Nagpur,device_776,192.168.0.688,0,1
432,460,55811.61,2022-10-02 05:00:00,payment,Pimpri-Chinchwad,device_436,192.168.0.460,1,1
433,955,2668.19,2022-09-06 22:00:00,payment,Pune,device_955,192.168.0.955,0,0
434,883,1278.27,2022-01-16 14:00:00,payment,Indore,device_884,192.168.0.450,1,1
435,470,1012.13,2022-03-16 01:00:00,transfer,Kolkata,device_243,192.168.0.757,0,1
436,375,5197.6,2022-04-16 01:00:00,payment,Kanpur,device_626,192.168.0.170,1,1
437,22,5715.3,2022-05-16 06:00:00,transfer,Pune,device_826,192.168.0.22,0,1
438,750,633.72,2022-03-15 22:00:00,payment,Ahmedabad,device_750,192.168.0.750,0,0
439,670,10594.9,2022-09-11 02:00:00,transfer,Surat,device_274,192.168.0.527,1,1
440,38,397.72,2022-01-18 21:00:00,withdrawal,Kolkata,device_38,192.168.0.423,0,1
441,230,689.55,2022-02-12 07:00:00,payment,Kolkata,device_889,192.168.0.230,0,0
442,365,501.24,2022-02-19 03:00:00,transfer,Chennai,device_730,192.168.0.254,1,1
443,563,516.98,2022-01-03 21:00:00,payment,Bangalore,device_563,192.168.0.563,0,0
444,438,3473.0,2022-08-20 00:00:00,deposit,Lucknow,device_385,192.168.0.650,1,1
445,776,14062.18,2022-08-07 11:00:00,payment,Bangalore,device_768,192.168.0.960,0,1
446,283,323.18,2022-02-28 01:00:00,withdrawal,Pimpri-Chinchwad,device_283,192.168.0.283,0,0
447,27,4287.0,2022-10-11 20:00:00,transfer,Bangalore,device_471,192.168.0.716,1,1
448,226,649.39,2022-10-29 19:00:00,transfer,Patna,device_226,192.168.0.226,1,0
449,277,4350.85,2022-03-05 22:00:00,transfer,Patna,device_508,192.168.0.850,1,1
450,798,3333.95,2022-03-11 02:00:00,transfer,Pimpri-Chinchwad,device_580,192.168.0.809,1,1
451,609,3814.55,2022-10-30 01:00:00,transfer,Delhi,device_609,192.168.0.858,0,1
452,284,2561.36,2022-05-22 06:00:00,withdrawal,Kolkata,device_162,192.168.0.1,0,1
453,879,7113.72,2022-07-21 03:00:00,transfer,Indore,device_706,192.168.0.905,1,1
454,960,14799.79,2022-07-26 08:00:00,transfer,Hyderabad,device_898,192.168.0.671,1,1
455,481,1143.52,2022-08-09 12:00:00,transfer,Hyderabad,device_481,192.168.0.481,1,0
456,453,36618.63,2022-12-28 01:00:00,deposit,Delhi,device_313,192.168.0.775,0,1
457,829,5316.37,2022-09-03 16:00:00,transfer,Bangalore,device_2,192.168.0.80,1,1
458,816,11004.45,2022-03-22 20:00:00,payment,Bangalore,device_697,192.168.0.9,0,1
459,659,2299.06,2022-09-08 23:00:00,withdrawal,Kolkata,device_433,192.168.0.490,1,1
460,516,4380.42,2022-02-20 04:00:00,transfer,Thane,device_750,192.168.0.106,1,1
461,547,3603.28,2022-10-12 04:00:00,withdrawal,Lucknow,device_547,192.168.0.773,1,1
462,192,322.9,2022-12-12 04:00:00,withdrawal,Bangalore,device_192,192.168.0.192,0,0
463,49,2279.17,2022-07-23 02:00:00,transfer,Bangalore,device_626,192.168.0.452,1,1
464,512,1567.69,2022-01-25 07:00:00,deposit,Chennai,device_512,192.168.0.512,0,0
465,17,17745.91,2022-02-10 23:00:00,transfer,Indore,device_90,192.168.0.145,1,1
466,172,1922.75,2022-03-10 02:00:00,payment,Chennai,device_172,192.168.0.172,0,0
467,220,1534.9,2022-01-04 06:00:00,payment,Surat,device_220,192.168.0.220,0,0
468,158,2084.28,2022-08-28 01:00:00,payment,Jaipur,device_616,192.168.0.293,1,1
469,477,1782.04,2022-12-27 06:00:00,transfer,Chennai,device_477,192.168.0.477,1,0
470,46,2610.98,2022-01-31 01:00:00,transfer,Lucknow,device_623,192.168.0.767,1,1
471,373,1521.83,2022-04-27 06:00:00,transfer,Delhi,device_814,192.168.0.508,1,1
472,518,446.23,2022-07-14 10:00:00,transfer,Bangalore,device_518,192.168.0.518,0,0
473,99,972.57,2022-03-31 04:00:00,transfer,Jaipur,device_99,192.168.0.99,0,0
474,892,2864.18,2022-06-27 02:00:00,withdrawal,Surat,device_892,192.168.0.583,1,1
475,745,1462.03,2022-05-25 15:00:00,withdrawal,Thane,device_745,192.168.0.745,0,0
476,37,751.61,2022-07-21 09:00:00,deposit,Bangalore,device_76,192.168.0.37,1,0
477,280,6488.9,2022-11-18 00:00:00,withdrawal,Surat,device_41,192.168.0.973,1,1
478,349,803.46,2022-12-10 22:00:00,withdrawal,Kolkata,device_349,192.168.0.349,1,0
479,497,1044.76,2022-07-22 09:00:00,transfer,Indore,device_497,192.168.0.497,0,0
480,302,1842.86,2022-01-24 07:00:00,withdrawal,Delhi,device_632,192.168.0.302,1,1
481,181,20645.0,2022-12-21 22:00:00,transfer,Visakhapatnam,device_181,192.168.0.999,1,1
482,607,962.38,2022-04-15 04:00:00,transfer,Pimpri-Chinchwad,device_601,192.168.0.856,1,1
483,99,59246.13,2022-10-02 21:00:00,deposit,Bangalore,device_449,192.168.0.868,1,1
484,700,1761.33,2022-11-18 21:00:00,withdrawal,Patna,device_700,192.168.0.700,1,0
485,993,229.82,2022-03-01 04:00:00,withdrawal,Chennai,device_993,192.168.0.993,1,0
486,116,5426.04,2022-01-15 22:00:00,transfer,Pune,device_116,192.168.0.720,1,1
487,191,6138.74,2022-03-26 01:00:00,transfer,Ahmedabad,device_357,192.168.0.803,1,1
488,253,21864.58,2022-07-16 03:00:00,transfer,Lucknow,device_253,192.168.0.253,0,1
489,981,284.61,2022-08-23 19:00:00,deposit,Jaipur,device_981,192.168.0.981,1,0
490,928,1277.07,2022-12-10 22:00:00,transfer,Mumbai,device_440,192.168.0.66,1,1
491,983,1548.16,2022-09-20 16:00:00,payment,Thane,device_643,192.168.0.983,0,0
492,161,5962.81,2022-01-06 01:00:00,withdrawal,Nagpur,device_161,192.168.0.172,1,1
493,256,21316.68,2022-10-16 06:00:00,transfer,Jaipur,device_917,192.168.0.742,1,1
494,323,404.17,2022-02-27 13:00:00,transfer,Ghaziabad,device_323,192.168.0.323,1,0
495,128,372.34,2022-05-25 06:00:00,withdrawal,Visakhapatnam,device_128,192.168.0.128,0,0
496,18,31894.03,2022-02-11 23:00:00,transfer,Chennai,device_18,192.168.0.38,1,1
497,793,4695.84,2022-12-16 04:00:00,withdrawal,Indore,device_255,192.168.0.738,0,1
498,735,2332.14,2022-07-19 02:00:00,transfer,Kolkata,device_123,192.168.0.925,1,1
499,566,2221.06,2022-06-23 02:00:00,withdrawal,Jaipur,device_566,192.168.0.566,1,0
500,570,632.18,2022-12-01 04:00:00,withdrawal,Bangalore,device_900,192.168.0.290,1,1
501,323,1600.84,2022-04-05 16:00:00,deposit,Ghaziabad,device_323,192.168.0.323,0,0
502,872,2612.48,2022-08-05 02:00:00,transfer,Nagpur,device_578,192.168.0.758,1,1
503,686,2974.66,2022-04-21 18:00:00,payment,Indore,device_997,192.168.0.793,1,1
504,792,4005.28,2022-12-19 03:00:00,transfer,Chennai,device_792,192.168.0.792,1,0
505,626,7549.08,2022-06-29 05:00:00,transfer,Hyderabad,device_626,192.168.0.239,1,1
506,288,1591.21,2022-06-12 14:00:00,payment,Mumbai,device_2,192.168.0.387,1,1
507,943,5174.34,2022-04-29 01:00:00,deposit,Surat,device_943,192.168.0.244,1,1
508,854,5524.79,2022-11-21 07:00:00,deposit,Delhi,device_146,192.168.0.96,0,1
509,663,843.76,2022-08-16 19:00:00,deposit,Ghaziabad,device_663,192.168.0.663,0,0
510,962,1881.32,2022-05-25 07:00:00,transfer,Nagpur,device_766,192.168.0.962,1,1
511,639,6165.94,2022-11-04 06:00:00,transfer,Thane,device_639,192.168.0.77,1,1
512,155,2210.12,2022-05-22 20:00:00,transfer,Ghaziabad,device_155,192.168.0.155,1,0
513,490,1726.29,2022-05-02 23:00:00,withdrawal,Pune,device_490,192.168.0.490,1,0
514,386,537.63,2022-10-12 04:00:00,transfer,Chennai,device_386,192.168.0.386,0,0
515,986,936.58,2022-08-14 16:00:00,transfer,Indore,device_986,192.168.0.986,1,0
516,785,120.53,2022-12-26 01:00:00,payment,Lucknow,device_785,192.168.0.785,0,0
517,104,5422.68,2022-09-14 01:00:00,payment,Jaipur,device_104,192.168.0.104,1,0
518,929,600.87,2022-10-12 06:00:00,transfer,Patna,device_929,192.168.0.929,0,0
519,393,651.86,2022-06-14 23:00:00,deposit,Kanpur,device_393,192.168.0.393,0,0
520,811,294.56,2022-08-09 13:00:00,transfer,Thane,device_811,192.168.0.811,1,0
521,246,2593.88,2022-03-10 06:00:00,deposit,Bangalore,device_246,192.168.0.246,1,0
522,176,13740.13,2022-11-05 01:00:00,payment,Kanpur,device_176,192.168.0.993,1,1
523,39,2780.24,2022-08-12 23:00:00,transfer,Visakhapatnam,device_39,192.168.0.841,1,1
524,477,1575.25,2022-05-04 04:00:00,transfer,Mumbai,device_877,192.168.0.768,0,1
525,682,1119.3,2022-12-10 07:00:00,payment,Kolkata,device_682,192.168.0.682,0,0
526,759,3535.64,2022-12-05 22:00:00,transfer,Kolkata,device_759,192.168.0.228,1,1
527,538,2308.41,2022-01-12 14:00:00,withdrawal,Kolkata,device_538,192.168.0.538,1,0
528,867,961.71,2022-02-21 04:00:00,transfer,Ahmedabad,device_867,192.168.0.867,1,0
529,818,4013.74,2022-05-09 05:00:00,transfer,Kolkata,device_818,192.168.0.818,1,1
530,921,9608.89,2022-05-15 23:00:00,payment,Indore,device_95,192.168.0.850,1,1
531,408,1016.39,2022-05-25 22:00:00,deposit,Kolkata,device_408,192.168.0.173,0,1
532,525,3600.15,2022-05-07 00:00:00,payment,Indore,device_405,192.168.0.392,0,1
533,828,5956.12,2022-08-14 03:00:00,transfer,Hyderabad,device_932,192.168.0.828,1,1
534,506,3204.17,2022-03-12 01:00:00,payment,Chennai,device_506,192.168.0.252,1,1
535,903,6507.6,2022-09-30 06:00:00,deposit,Bhopal,device_564,192.168.0.90,1,1
536,825,6134.01,2022-07-06 16:00:00,transfer,Hyderabad,device_659,192.168.0.539,1,1
537,36,2641.49,2022-01-03 07:00:00,payment,Kolkata,device_558,192.168.0.36,1,0
538,685,833.51,2022-10-12 18:00:00,transfer,Nagpur,device_685,192.168.0.685,1,0
539,20,143.64,2022-01-22 16:00:00,deposit,Visakhapatnam,device_20,192.168.0.20,1,0
540,321,1045.66,2022-06-15 15:00:00,transfer,Delhi,device_225,192.168.0.321,1,1
541,776,7813.19,2022-11-06 23:00:00,payment,Lucknow,device_776,192.168.0.543,1,1
542,512,5892.45,2022-12-29 05:00:00,transfer,Ghaziabad,device_999,192.168.0.512,0,1
543,400,874.92,2022-09-03 08:00:00,transfer,Ghaziabad,device_400,192.168.0.400,0,0
544,654,4216.27,2022-08-22 13:00:00,transfer,Delhi,device_972,192.168.0.868,1,1
545,972,573.62,2022-11-21 19:00:00,deposit,Patna,device_972,192.168.0.972,0,0
